x,y,angulo,distancia
0.6142414162912503,-0.0032481201746652815,-0.3029783368110657,0.6142500042915344
0.611242145033602,-0.0030955180586598316,-0.2901609539985657,0.6112499833106995
0.6072428889374293,-0.002933636097333069,-0.2767980694770813,0.6072499752044678
0.6042436269332956,-0.002778222807826374,-0.2634356617927551,0.6042500138282776
0.6012442785335127,-0.002621341215016733,-0.24980002641677856,0.6012499928474426
0.5982448898346058,-0.002465892369359932,-0.2361648678779602,0.5982499718666077
0.5952455099806447,-0.002314700137013468,-0.22280198335647583,0.5952500104904175
0.5932460131293043,-0.002168567174140067,-0.20943957567214966,0.5932499766349792
0.5902465685612177,-0.0020171303151933274,-0.1958039402961731,0.5902500152587891
0.5882469992242764,-0.0018731056234914875,-0.18244153261184692,0.5882499814033508
0.5852474799840256,-0.0017242720607482727,-0.16880589723587036,0.5852500200271606
0.5842478231496429,-0.0015850686382603114,-0.1554434895515442,0.5842499732971191
0.5812482316419519,-0.0014386004253363683,-0.14180785417556763,0.581250011920929
0.5792485163243147,-0.0013013166223621738,-0.12871819734573364,0.5792499780654907
0.5772488394001102,-0.0011594461151153371,-0.11508256942033768,0.5772500038146973
0.5762491085558761,-0.0010230459312068816,-0.1017201617360115,0.5762500166893005
0.5742493000074793,-0.0008855651366294587,-0.08835727721452713,0.5742499828338623
0.5732495082169148,-0.0007476020473421189,-0.07472211867570877,0.5732499957084656
0.5712496909639719,-0.0006144826746433649,-0.061631981283426285,0.5712500214576721
0.5712498187410843,-0.00048125218879441076,-0.04826909676194191,0.5712500214576721
0.5692498819581768,-0.00034680793706459023,-0.03490668907761574,0.5692499876022339
0.5692499473608816,-0.0002140438666114769,-0.021543804556131363,0.5692499876022339
0.5682499950634579,-7.84366340248898e-05,-0.007908646017313004,0.5682500004768372
0.5672500107813169,5.399819692294282e-05,0.0054541537538170815,0.5672500133514404
0.5662499965677917,0.00018327021294258978,0.018544122576713562,0.5662500262260437
0.5662499384250312,0.0003153325917957401,0.03190680220723152,0.5662500262260437
0.5652498030644529,0.0004466047783973025,0.04526947811245918,0.5652499794960022
0.5652496835333191,0.0005784338454532518,0.058632154017686844,0.5652499794960022
0.5652495332566126,0.0007102629177982739,0.0719948336482048,0.5652499794960022
0.5642493662187213,0.0008406021649066023,0.08535750955343246,0.5642499923706055
0.5642491548256656,0.0009721978966755915,0.09872018545866013,0.5642499923706055
0.5642489127415053,0.001103793575563992,0.11208286136388779,0.5642499923706055
0.5642486399660928,0.0012353892677872352,0.12544554471969604,0.5642499923706055
0.5652483272019979,0.0013667170790038258,0.1385355144739151,0.5652499794960022
0.565247993079839,0.0014985457768314113,0.15189819037914276,0.5652499794960022
0.5652476359658061,0.0016276840290867258,0.16498816013336182,0.5652499794960022
0.56624728286528,0.0017626255083520467,0.17835083603858948,0.5662500262260437
0.5702467915663949,0.0019053569471238322,0.19144080579280853,0.5702499747276306
0.5732463335004557,0.002049074922989419,0.2048034816980362,0.5732499957084656
0.5739958502238496,0.002182892717960295,0.21789345145225525,0.5740000009536743
0.0,0.0,0.3332487940788269,0.0
0.0,0.0,0.34688419103622437,0.0
0.0,0.0,0.3599741458892822,0.0
0.0,0.0,0.3733368217945099,0.0
0.0,0.0,0.38642680644989014,0.0
0.0,0.0,0.3997894823551178,0.0
0.0,0.0,0.41287943720817566,0.0
0.0,0.0,0.4262421429157257,0.0
0.0,0.0,0.43933209776878357,0.0
0.0,0.0,0.45269477367401123,0.0
0.0,0.0,0.4657847583293915,0.0
0.0,0.0,0.47914743423461914,0.0
0.0,0.0,0.492237389087677,0.0
0.0,0.0,0.505600094795227,0.0
0.0,0.0,0.5186900496482849,0.0
0.0,0.0,0.5320526957511902,0.0
0.0,0.0,0.5451427102088928,0.0
0.0,0.0,0.5585053563117981,0.0
0.0,0.0,0.571595311164856,0.0
0.0,0.0,0.584958016872406,0.0
0.0,0.0,0.5980479717254639,0.0
0.0,0.0,0.6114106774330139,0.0
0.0,0.0,0.6245006322860718,0.0
0.0,0.0,0.637863278388977,0.0
0.0,0.0,0.6509532928466797,0.0
0.0,0.0,0.664315938949585,0.0
0.0,0.0,0.6774058938026428,0.0
0.0,0.0,0.6907685995101929,0.0
0.0,0.0,0.7038585543632507,0.0
0.0,0.0,0.7172212600708008,0.0
0.0,0.0,0.7303112149238586,0.0
0.0,0.0,0.7436738610267639,0.0
0.0,0.0,0.7567638754844666,0.0
0.0,0.0,0.7701265215873718,0.0
0.0,0.0,0.7832164764404297,0.0
0.0,0.0,0.7965791821479797,0.0
0.0,0.0,0.8096691370010376,0.0
0.0,0.0,0.8230318427085876,0.0
0.0,0.0,0.8361217975616455,0.0
0.0,0.0,0.8494844436645508,0.0
0.0,0.0,0.8628471493721008,0.0
0.0,0.0,0.8762098550796509,0.0
0.0,0.0,0.8892998099327087,0.0
0.0,0.0,0.9023897647857666,0.0
0.0,0.0,0.9157524704933167,0.0
0.0,0.0,0.9288424253463745,0.0
0.0,0.0,0.9422050714492798,0.0
0.0,0.0,0.9552950859069824,0.0
0.0,0.0,0.9686577320098877,0.0
0.0,0.0,0.9817476868629456,0.0
0.0,0.0,0.9948377013206482,0.0
0.0,0.0,1.0082004070281982,0.0
0.0,0.0,1.0212903022766113,0.0
0.0,0.0,1.0346529483795166,0.0
0.0,0.0,1.0477429628372192,0.0
0.0,0.0,1.0611056089401245,0.0
0.0,0.0,1.0741956233978271,0.0
0.0,0.0,1.0872856378555298,0.0
0.0,0.0,1.100648283958435,0.0
0.0,0.0,1.1137381792068481,0.0
0.0,0.0,1.127100944519043,0.0
0.0,0.0,1.140190839767456,0.0
0.0,0.0,1.1535536050796509,0.0
0.0,0.0,1.166643500328064,0.0
0.9943290874066096,0.018435806150098592,1.0621964931488037,0.9944999814033508
1.0020734595344811,0.01880840932006112,1.0752863883972168,1.0022499561309814
1.0210659464737761,0.019388525741003942,1.0878310203552246,1.0212500095367432
1.0410577792884048,0.020006069649668855,1.1009209156036377,1.0412499904632568
1.062049436383671,0.020642084988388962,1.1134655475616455,1.062250018119812
1.0840403954820073,0.02131725962727652,1.1265554428100586,1.0842499732971191
1.1080310079007687,0.02203171913961577,1.1391000747680664,1.1082500219345093
1.1330209754253338,0.022782173364714702,1.1519173383712769,1.1332499980926514
1.1590105014946157,0.023564137354578307,1.1647346019744873,1.159250020980835
1.0472779742797742,0.02156674657124386,1.1797335147857666,1.0475000143051147
1.0370250629834108,0.021602506654062312,1.193368911743164,1.03725004196167
1.0320212137585112,0.021734151158536927,1.2064588069915771,1.0322500467300415
1.0250175105722334,0.02183070035292141,1.2200942039489746,1.02524995803833
1.0170143329950074,0.021892707174976506,1.2331842184066772,1.0172499418258667
1.011010591923304,0.02200418357988155,1.2468196153640747,1.0112500190734863
1.005006947037352,0.022103232568310777,1.2599095106124878,1.0052499771118164
0.9990031581634046,0.022209052140828942,1.2735449075698853,0.9992499947547913
0.9939992172345171,0.02232974896806012,1.28690767288208,0.9942499995231628
0.9879955450337241,0.02242541911282912,1.3002703189849854,0.9882500171661377
0.9819918230116073,0.02251828873422015,1.3136329650878906,0.9822499752044678
0.9779877765769087,0.022650024510835424,1.3267229795455933,0.9782500267028809
0.9729836718468197,0.022765808965045,1.3403583765029907,0.9732499718666077
0.9679798450520725,0.02286999839536008,1.3534482717514038,0.9682499766349792
0.963975565019528,0.023004929917950123,1.3670836687088013,0.9642500281333923
0.9559724791780793,0.02303702135463042,1.3804463148117065,0.956250011920929
0.9419711150136408,0.02292392071064419,1.394081711769104,0.9422500133514404
0.9389666271337856,0.023069921915445782,1.4074443578720093,0.9392499923706055
0.9349625532047701,0.023185279194540734,1.420534372329712,0.9352499842643738
0.931958098486673,0.02332826268978331,1.4338970184326172,0.9322500228881836
0.92895345677087,0.023474266724621308,1.4475324153900146,0.9292500019073486
0.9199508787782468,0.02346146845948146,1.4608951807022095,0.9202499985694885
0.9449374299763684,0.02430572262332797,1.4734396934509277,0.9452499747276306
0.9349351118965267,0.02426663572769127,1.486802339553833,0.9352499842643738
0.9329301381935307,0.02443232368293124,1.5001649856567383,0.9332500100135803
0.9299253233614427,0.024575090366853482,1.5138003826141357,0.9302499890327454
0.9279204204539775,0.024734252509577802,1.5268903970718384,0.9282500147819519
0.9259153154233386,0.024896904041792237,1.5402530431747437,0.9262499809265137
0.9296582513853573,0.0252100958918581,1.5533430576324463,0.9300000071525574
0.9356502077534518,0.025586502161513886,1.5664329528808594,0.9359999895095825
0.0,0.0,1.6959691047668457,0.0
1.9177694634715867,0.05293703862134411,1.581159234046936,1.9184999465942383
1.896515403277486,0.05279300271391655,1.5945218801498413,1.8972500562667847
1.8955036393814546,0.053198230795385944,1.607611894607544,1.8962500095367432
1.8954911808240054,0.053640302819019055,1.6209745407104492,1.8962500095367432
1.9054748003315882,0.05435851176488973,1.6340645551681519,1.90625
0.0,0.0,1.7755998373031616,0.0
0.0,0.0,1.788962483406067,0.0
0.0,0.0,1.8020524978637695,0.0
1.917418289860131,0.05648034025486021,1.6872425079345703,1.9182499647140503
1.9094088423948798,0.05668102270213548,1.700332522392273,1.910249948501587
2.0525823665175453,0.06138094294135042,1.7128770351409912,2.053499937057495
2.0563163792240586,0.0619726166003055,1.7262396812438965,2.0572500228881836
2.0563021670560424,0.06244240893860233,1.7393296957015991,2.0572500228881836
2.0582867059039924,0.06298315631374876,1.7526923418045044,2.0592501163482666
2.0652689082963875,0.06366909469730475,1.765782356262207,2.0662500858306885
2.082995471077613,0.06470184356147415,1.7791450023651123,2.0840001106262207
0.5212359513075929,0.01659289342844862,1.8233236074447632,0.5214999914169312
0.5219816075384448,0.01674097981559491,1.8369590044021606,0.5222499966621399
0.5049862227489124,0.01632342504736183,1.8514125347137451,0.5052499771118164
0.48824091611231285,0.015907762321258827,1.8661388158798218,0.4884999990463257
0.48398941366239134,0.015884543973741012,1.8797740936279297,0.484250009059906
0.47998779551829346,0.015867563439074937,1.8934094905853271,0.4802500009536743
0.4769857517099604,0.015879688160540525,1.906772255897522,0.47725000977516174
0.4739836231478466,0.015892666832826665,1.9204075336456299,0.4742499887943268
0.4729804860684108,0.015969467058488618,1.9337702989578247,0.47325000166893005
0.4759750847914518,0.0161794420472218,1.9468601942062378,0.4762499928474426
0.4909630157978604,0.01678951509987273,1.9585866928100586,0.49125000834465027
0.4949568584403442,0.01703694685862146,1.971403956413269,0.49524998664855957
0.495952370385201,0.017184654746517557,1.9844938516616821,0.4962500035762787
0.49694772828378614,0.017335184060187466,1.997856616973877,0.4972499907016754
0.5029401559460682,0.01765686598930228,2.010673761367798,0.503250002861023
0.5399140292837233,0.019050120450344946,2.020764112472534,0.5402500033378601
0.5891297382551743,0.02089050763866422,2.0308542251586914,0.5895000100135803
0.5928726316819528,0.0211560246719215,2.0436713695526123,0.5932499766349792
0.6038609397786193,0.021680512474485332,2.05621600151062,0.6042500138282776
0.6098521453025145,0.022032219908188252,2.06903338432312,0.6102499961853027
0.6068488454846328,0.022068328432279384,2.0826687812805176,0.6072499752044678
0.60784316568049,0.02224354105917851,2.0957586765289307,0.6082500219345093
0.6298235645278211,0.02317997443731865,2.107757806777954,0.6302499771118164
0.6398116777885055,0.02368785066415651,2.120302438735962,0.640250027179718
0.6058289170155313,0.022591399993410793,2.1355738639831543,0.606249988079071
0.6048244557946368,0.022692318681530276,2.1486639976501465,0.6052500009536743
0.610814967963196,0.023056821321468877,2.1617538928985596,0.6112499833106995
0.6247998242144738,0.02372170952393632,2.1742985248565674,0.625249981880188
0.6307901730748704,0.02409045770675935,2.1871156692504883,0.6312500238418579
0.6297852281994252,0.024199173358673352,2.2004783153533936,0.6302499771118164
0.6237840632343209,0.02411427805756574,2.213840961456299,0.6242499947547913
0.6167835123269557,0.02399359540303855,2.2277491092681885,0.6172500252723694
0.6097832248476374,0.02386370756143566,2.2411117553710938,0.6102499961853027
0.6057806172134866,0.023851453924677624,2.254747152328491,0.606249988079071
0.6037767443570984,0.023910712766806137,2.2678372859954834,0.6042500138282776
0.5967764435327235,0.02377857686680929,2.281745195388794,0.5972499847412109
0.5757873198304876,0.02308774689836419,2.296198844909668,0.5762500166893005
0.5747827447769129,0.02318173461996301,2.3095614910125732,0.5752500295639038
0.5398052231890662,0.02191773538393786,2.325105905532837,0.5402500033378601
0.5018306810046257,0.020519403228905705,2.341468334197998,0.5022500157356262
0.4998274390334969,0.020556642730375923,2.3551037311553955,0.500249981880188
0.4868332757530527,0.020147564415855426,2.3698298931121826,0.4872500002384186
0.47883530690679843,0.019933003132403437,2.3837380409240723,0.4792500138282776
0.4708375354518803,0.01971231753255568,2.3973734378814697,0.4712499976158142
0.4678354954475222,0.019698165597447102,2.411008834838867,0.46825000643730164
0.4678309829604814,0.019805047608191788,2.4240987300872803,0.46825000643730164
0.46882543363531864,0.01995668397424553,2.4374613761901855,0.46924999356269836
0.4688208620608774,0.02006379214127299,2.4505512714385986,0.46924999356269836
0.47181351399482935,0.02029985833000794,2.463641405105591,0.4722500145435333
0.4668133173999486,0.02019602423151244,2.4772768020629883,0.4672499895095825
0.4638113413094846,0.020176734698539228,2.4909121990203857,0.46424999833106995
0.46680394346908805,0.020411542284046146,2.5037293434143066,0.4672499895095825
0.4727935912586191,0.020779416363798823,2.5165467262268066,0.47325000166893005
0.4817803686033087,0.021277776141061824,2.528818368911743,0.48225000500679016
0.4917659574761994,0.02182432376450902,2.541090250015259,0.492249995470047
0.5057475077507941,0.02255094330049531,2.5530893802642822,0.5062500238418579
0.0,0.0,2.6632633209228516,0.0
0.0,0.0,2.6763532161712646,0.0
0.0,0.0,2.689716100692749,0.0
1.6138664511976601,0.07263085722792849,2.576815128326416,1.6154999732971191
1.6016120369683229,0.07245364836202599,2.5901777744293213,1.6032500267028809
1.5966006071400027,0.07259245400201225,2.6032676696777344,1.5982500314712524
1.596583633548802,0.07296481468464652,2.6166303157806396,1.5982500314712524
1.5975657967135,0.07337544893960088,2.6297202110290527,1.5992499589920044
1.605540145788981,0.07411695524412544,2.643083095550537,1.6072499752044678
1.6085199688031455,0.07462278590547834,2.65617299079895,1.6102499961853027
1.6154948943478893,0.0753239522871597,2.6695356369018555,1.6172499656677246
1.6324594566433033,0.0764809219271359,2.6823527812957764,1.6342500448226929
0.0,0.0,2.821979284286499,0.0
2.1920538070117734,0.10358679077730464,2.705533027648926,2.194499969482422
2.1917800072631772,0.104086171049803,2.718895673751831,2.1942501068115234
2.324855775078382,0.1109160196438765,2.731440305709839,2.327500104904175
2.367531220350327,0.1134941402627842,2.744530200958252,2.3702499866485596
1.7324867247622129,0.08354743480443798,2.760892629623413,1.7345000505447388
1.713239323325542,0.0830279221486065,2.7745280265808105,1.715250015258789
1.6952416028219888,0.08254392586230339,2.7876181602478027,1.6972500085830688
1.7082067859872958,0.08357456137998463,2.800980806350708,1.7102500200271606
1.7381518492583155,0.0854293950963454,2.813797950744629,1.7402499914169312
2.3226755737459173,0.11457958958970527,2.8241608142852783,2.325500011444092
2.353362232600088,0.11662113608194297,2.8369781970977783,2.356250047683716
